price,sqft_living,sqft_above,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
99000,960,960,2,1,8236,1,0,2,0,1948,0,98058,47.4698,-122.166
1070000,4130,4130,4,3.75,12320,2,0,3,0,2001,0,98059,47.5194,-122.151
375000,1960,1260,3,1,7955,1,0,4,700,1963,0,98177,47.7641,-122.364
321027,2820,1920,4,2.25,16770,1,0,4,900,1966,0,98023,47.3186,-122.364
449950,1560,1560,3,2,4080,2,0,3,0,1923,1982,98115,47.6892,-122.319
475000,1910,1210,4,1.75,8775,1,0,3,700,1956,0,98028,47.7396,-122.247
530000,1570,1570,5,1.75,3000,2,0,4,0,1908,0,98105,47.6677,-122.316
319950,2038,2038,4,2.5,7643,2,0,3,0,2011,0,98092,47.3296,-122.18
210000,1720,1220,3,2.25,9435,1,0,4,500,1978,0,98023,47.2979,-122.377
478000,1690,1210,4,2,8208,1,0,4,480,1958,0,98008,47.6052,-122.126
385000,1620,1620,4,2.5,5280,2,0,4,0,1924,1971,98146,47.5132,-122.384
285000,1480,1170,3,1.5,7117,1,0,3,310,1960,0,98028,47.7766,-122.248
279000,1780,1240,3,1.5,16000,1,0,2,540,1960,0,98198,47.419,-122.322
195000,1430,1430,3,1.5,7560,1,0,5,0,1958,0,98058,47.4518,-122.179
625000,2160,1170,2,1,2192,1,0,5,990,1925,0,98119,47.6364,-122.371
559000,1930,1930,2,2,5520,1,0,3,0,2006,0,98053,47.7191,-122.022
303500,1920,1920,4,2.5,7345,2,0,3,0,1992,0,98038,47.3526,-122.055
589000,2360,2360,3,2,118483,1,0,3,0,1981,0,98024,47.5595,-121.867
365500,2030,2030,4,2.5,4499,2,0,3,0,2003,0,98058,47.4511,-122.119
570000,1790,1790,4,2,7800,1,0,5,0,1972,0,98008,47.6266,-122.103
335000,2260,2260,3,2.5,8040,2,0,3,0,1990,0,98092,47.3203,-122.184
407000,2810,1710,4,2.25,23400,1,0,3,1100,1958,0,98198,47.395,-122.311
364250,2280,2280,3,2.5,213879,2,0,3,0,1994,0,98038,47.4213,-122.033
399000,2870,2540,4,2.5,9292,2,0,3,330,1979,0,98058,47.4522,-122.123
263000,1580,1180,3,1.75,9187,1,0,3,400,1993,0,98038,47.3538,-122.047
554000,1910,1910,3,2,9001,1,0,4,0,1957,0,98008,47.6037,-122.119
335000,1000,940,2,1.75,5100,1,0,3,60,1906,0,98117,47.6787,-122.391
404000,1420,970,3,1,8160,1,0,3,450,1947,0,98125,47.7164,-122.306
220000,1060,1060,3,1,9126,1,0,5,0,1956,0,98022,47.201,-121.999
518000,2160,2160,4,2.5,9750,2,0,3,0,1983,0,98028,47.7438,-122.246
1600000,4060,4060,4,3.5,9486,2,0,3,0,2005,0,98033,47.6634,-122.2
231000,1370,1370,3,2.5,7247,2,0,3,0,1995,0,98032,47.3767,-122.303
179000,920,920,3,1,5200,1,0,4,0,1969,0,98042,47.3603,-122.085
185850,1630,1630,3,1.5,11662,1,0,3,0,1943,1963,98188,47.4455,-122.278
419000,3010,3010,4,2.5,9155,2,0,3,0,2005,0,98038,47.3542,-122.027
779000,2320,1420,3,1.75,6400,1,0,4,900,1957,0,98199,47.6449,-122.389
319900,2040,2040,3,2.5,7580,2,0,3,0,1998,0,98092,47.2618,-122.209
329000,1920,1320,3,2.75,7700,1,0,4,600,1978,0,98023,47.3213,-122.378
214000,1580,800,3,2,5080,1,0,4,780,1942,0,98146,47.4963,-122.35
600000,3580,2210,3,2.75,14217,2,0,4,1370,1989,0,98023,47.3244,-122.379
935000,2580,1850,4,2,4500,2,0,4,730,1905,0,98102,47.6245,-122.316
630000,1930,1670,4,1.75,10210,1.5,0,3,260,1941,0,98125,47.7078,-122.277
575000,2120,2120,3,2.5,4780,2,0,3,0,2004,0,98053,47.681,-122.032
425000,2670,2670,3,2.5,13218,1,0,4,0,1988,0,98042,47.3683,-122.153
411000,1910,1010,2,2.25,108900,1,0,4,900,1972,0,98038,47.4206,-122.023
760000,2450,1630,4,1.75,13300,1,0,4,820,1987,0,98006,47.5564,-122.13
359950,1820,1820,4,2.5,3899,2,0,3,0,1999,0,98019,47.735,-121.985
375000,2090,1470,4,2.5,8325,1,0,4,620,1983,0,98056,47.4888,-122.184
250000,2250,1570,4,3,7882,2,0,3,680,1986,0,98198,47.3703,-122.314
497000,1450,1450,3,2.25,1387,3,0,3,0,2000,0,98115,47.6765,-122.302
520000,2280,2280,4,2.5,8798,2,0,4,0,1987,0,98028,47.7471,-122.247
439950,2780,2780,4,2.25,15075,2,0,3,0,1985,0,98059,47.477,-122.116
899000,2290,1550,4,2.25,40946,1,0,4,740,1960,0,98008,47.616,-122.103
530000,4060,4060,4,4.5,10800,2,0,3,0,2007,0,98188,47.4241,-122.29
215000,1470,1470,4,2,7000,1,0,4,0,1967,0,98032,47.3742,-122.289
290000,1620,920,2,1,5400,1,0,3,700,1926,0,98125,47.7069,-122.299
433000,2160,1730,3,1.75,8565,1,0,3,430,1971,0,98028,47.7664,-122.262
654000,2240,1540,4,2.5,7540,1,0,3,700,1962,0,98115,47.6965,-122.308
232000,840,840,3,1,6540,1,0,3,0,1970,2014,98042,47.3743,-122.116
675000,1680,1680,3,1.75,10500,1,0,4,0,1959,0,98005,47.6098,-122.169
835000,3030,3030,4,2.5,29163,2,0,3,0,1998,0,98053,47.6569,-122.02
780000,2910,2010,3,2.75,3094,2,0,5,900,1939,0,98125,47.7071,-122.276
844000,3090,3090,4,3.25,67518,2,0,3,0,1988,0,98053,47.6674,-122.046
560000,1790,1360,2,1,15783,1,0,4,430,1959,0,98117,47.691,-122.387
1740000,3930,2910,5,3.25,5500,2,0,3,1020,2014,0,98033,47.6802,-122.208
342000,1260,720,3,1,6826,1,0,3,540,1944,0,98125,47.731,-122.303
340000,670,670,3,1,23522,1,0,4,0,1968,0,98024,47.5329,-121.89
638500,1770,1770,4,1.75,12462,1,0,4,0,1962,0,98166,47.4355,-122.338
250000,990,990,3,1,8062,1,0,4,0,1960,0,98198,47.4151,-122.334
325000,1580,1580,3,2.5,4698,2,0,3,0,1998,0,98038,47.3539,-122.025
2850000,5040,2870,4,4,17208,1,0,5,2170,1976,0,98006,47.5701,-122.188
259950,1460,1260,3,1,5825,1,0,5,200,1942,0,98056,47.4958,-122.191
1780000,4890,4890,4,3.25,13402,2,0,3,0,2004,0,98059,47.5303,-122.131
299950,1580,1580,3,1,5250,1,0,5,0,1954,0,98056,47.4964,-122.168
890000,2060,2060,3,2.25,8640,1,0,4,0,1966,0,98033,47.6534,-122.195
719000,1690,1690,3,2.5,4500,1.5,0,4,0,1928,0,98116,47.5841,-122.383
785000,3370,1920,4,3,100681,1,0,5,1450,1977,0,98058,47.4319,-122.148
575000,1890,1890,3,1.75,11141,1,0,4,0,1968,0,98006,47.5697,-122.163
475000,2770,2770,3,2.5,98881,2,0,3,0,1991,0,98022,47.2568,-121.952
845800,3020,3020,4,3.5,12750,2,0,3,0,1990,0,98033,47.6524,-122.184
323000,2230,1330,4,2.75,50094,1,0,4,900,1977,0,98092,47.2576,-122.099
595000,2220,2220,3,1.75,22081,1.5,0,4,0,1922,0,98166,47.4693,-122.364
450000,1100,1100,3,1,4600,1,0,3,0,1917,0,98116,47.5686,-122.385
810000,1980,1320,3,1.75,13503,1,0,4,660,1952,0,98008,47.5867,-122.111
372500,2480,1300,5,3,10090,1,0,3,1180,2004,0,98178,47.4964,-122.263
258000,1680,880,3,2,19978,1,0,3,800,1948,0,98198,47.3924,-122.308
365000,2260,2260,5,2.5,7040,2,0,3,0,1999,0,98038,47.352,-122.038
864000,3720,3720,4,2.5,105850,2,0,4,0,1984,0,98053,47.655,-122.029
725000,1610,1610,3,1.75,8613,1,0,5,0,1962,0,98033,47.6527,-122.195
130000,790,790,2,1,7500,1,0,3,0,1951,0,98198,47.4007,-122.294
765000,1660,990,2,1.75,4000,1,0,3,670,1940,0,98112,47.6394,-122.28
255000,1420,1420,3,1.5,7480,1,0,4,0,1963,0,98058,47.4651,-122.184
751305,2660,2660,4,2.5,8469,2,0,3,0,1994,0,98006,47.5529,-122.12
304000,1810,1110,4,2,8750,1,0,2,700,1967,0,98058,47.4307,-122.17
325000,2120,1420,3,1.5,41325,1,0,4,700,1973,0,98092,47.2906,-122.055
426500,2700,2700,4,2.5,6515,2,0,3,0,1998,0,98058,47.4356,-122.11
230000,1930,1930,5,2,6120,1.5,0,3,0,1941,1969,98146,47.5073,-122.337
365000,1390,910,2,1,8336,1,0,4,480,1946,0,98166,47.4646,-122.361
345000,1980,1980,4,1,7991,1.5,0,3,0,1962,0,98058,47.4604,-122.17
657500,980,980,3,1.75,6002,1,0,4,0,1942,0,98033,47.6643,-122.203
532500,2490,2040,4,2.5,8750,2,0,3,450,1976,0,98008,47.5931,-122.116
578000,1790,1790,3,2.25,9580,2,0,3,0,1984,0,98006,47.5541,-122.162
485000,2540,1820,3,2.5,51836,1,0,4,720,1976,0,98042,47.389,-122.088
421000,2890,2890,3,2.5,21780,2,0,3,0,2000,0,98188,47.4326,-122.286
309000,1300,1300,3,1,7200,1,0,4,0,1952,0,98146,47.5063,-122.369
815000,3410,2530,5,2.25,35536,2,0,3,880,1974,0,98005,47.65,-122.155
285000,1160,1160,3,1,7875,1,0,3,0,1953,0,98125,47.724,-122.323
700000,2100,2100,3,1.75,5000,1.5,0,3,0,1916,0,98117,47.6776,-122.36
289000,1490,1490,3,2.5,8628,2,0,3,0,1994,0,98038,47.3643,-122.041
230000,1450,1450,3,1.75,8378,1,0,4,0,1978,0,98023,47.3093,-122.385
288000,1660,1040,3,1.75,10440,1,0,3,620,1978,0,98045,47.4448,-121.77
119500,1170,1170,3,1,11000,1,0,2,0,1980,0,98019,47.7346,-121.983
805000,3350,2020,4,3,23781,1,0,4,1330,1979,0,98006,47.56,-122.132
530000,1660,960,3,1.75,4800,1,0,3,700,1941,1996,98116,47.5734,-122.412
525000,1540,770,4,2,3740,1,0,4,770,1946,0,98117,47.6886,-122.375
625000,1580,1580,3,1.75,20588,1,0,3,0,1970,0,98125,47.706,-122.29
260000,1030,1030,3,2,7260,1,0,3,0,1947,0,98146,47.5113,-122.347
538000,1770,1020,3,1.75,8050,1,0,4,750,1963,0,98008,47.5862,-122.118
428400,2650,2650,4,2.5,6000,2,0,3,0,2000,0,98038,47.3768,-122.028
346290,2690,2690,4,2.75,9240,2,0,3,0,1998,0,98022,47.1896,-122.014
355000,2390,2390,4,2.5,6775,2,0,3,0,2003,0,98056,47.4811,-122.182
340000,2160,2160,4,2.5,5455,2,0,3,0,2003,0,98056,47.4799,-122.183
227000,1280,1280,3,1,7198,1,0,5,0,1916,1983,98022,47.2094,-121.996
540400,1680,1680,4,1.75,6758,1,0,3,0,1974,0,98008,47.641,-122.113
569000,2150,2150,3,2.5,8060,2,0,3,0,1995,0,98033,47.6952,-122.188
280500,2660,1590,4,2.75,7754,1.5,0,3,1070,1986,0,98023,47.3078,-122.337
1150000,4160,4160,4,3.75,35000,2,0,3,0,1991,0,98053,47.669,-122.067
258000,1390,1390,3,2,7200,1,0,3,0,1996,0,98058,47.434,-122.154
530000,1264,1264,3,2.25,1536,2,0,3,0,2003,0,98105,47.6694,-122.279
625000,1760,1170,4,2,5307,1.5,0,4,590,1948,0,98105,47.6714,-122.28
227500,1150,1150,3,1,8848,1,0,3,0,1968,0,98042,47.3626,-122.111
158550,1710,1710,5,1.5,8100,1.5,0,4,0,1961,0,98032,47.3839,-122.288
500000,2450,2450,4,3,4668,2,0,3,0,2004,0,98028,47.7721,-122.235
357500,1540,1540,3,1.5,11858,1,0,4,0,1966,0,98059,47.4755,-122.157
422000,1160,1160,3,1,7854,1,0,3,0,1960,0,98125,47.7304,-122.308
510000,820,820,2,1,4206,1,0,3,0,1949,0,98125,47.7076,-122.284
489950,820,820,2,1,4206,1,0,3,0,1949,0,98125,47.7076,-122.284
255000,1500,1390,3,2,8775,1,0,3,110,1943,0,98166,47.4809,-122.335
270000,1130,1130,3,1,7920,1,0,3,0,1961,0,98059,47.4852,-122.125
265000,1690,1690,3,2,9516,1,0,3,0,1997,0,98022,47.2132,-122.001
487000,1440,960,2,1,4046,1,0,3,480,1946,0,98117,47.6901,-122.382
575000,1610,1020,4,2.75,11201,1,0,5,590,1982,0,98033,47.7024,-122.198
242500,1200,1200,3,1.5,9720,1,0,4,0,1965,0,98042,47.4225,-122.153
439900,3390,3390,5,3.5,7950,2,0,3,0,2003,0,98056,47.4792,-122.181
710000,1700,1460,2,1,3040,1.5,0,3,240,1914,0,98119,47.6442,-122.369
2400000,3410,2760,5,3.25,9088,2,0,3,650,1912,0,98119,47.6285,-122.361
874000,2860,1560,4,2.75,6867,1,0,5,1300,1946,0,98115,47.6723,-122.263
235000,880,880,2,1,5600,1,0,5,0,1955,0,98178,47.5071,-122.265
406000,1390,1390,3,1.75,7904,1,0,3,0,1985,0,98056,47.4892,-122.181
350000,1900,1220,3,1.75,10225,1,0,4,680,1963,0,98166,47.4781,-122.357
350000,1392,1392,2,0.75,43710,1.5,0,4,0,1978,0,98070,47.4491,-122.453
720000,3340,3340,4,2.5,8930,2,0,3,0,1999,0,98065,47.535,-121.867
604700,2750,1720,4,2.75,14982,1,0,3,1030,1981,0,98198,47.3566,-122.32
359950,2844,2844,5,2.75,3990,2,0,3,0,2013,0,98092,47.3259,-122.167
980000,3460,2830,5,4,5400,2,0,3,630,2012,0,98056,47.5201,-122.204
619950,1520,920,2,1,5400,1,0,3,600,1951,0,98115,47.6796,-122.279
489000,2260,2260,3,2.5,19821,2,0,3,0,1994,0,98058,47.448,-122.088
415000,1800,1000,4,2,2970,1,0,4,800,1923,0,98115,47.6833,-122.312
152000,902,902,3,1,10464,1,0,3,0,1965,0,98198,47.363,-122.308
378500,730,730,2,1,7528,1,0,3,0,1946,0,98115,47.6997,-122.305
1020000,2600,2600,4,1.75,41041,1.5,0,4,0,1965,0,98033,47.6634,-122.172
668500,2290,1780,4,2.25,9546,1,0,4,510,1976,0,98006,47.5617,-122.13
487000,1470,1470,2,2.5,2533,2,0,3,0,2005,0,98033,47.6874,-122.165
538000,2620,1970,3,3.5,10137,2,0,3,650,1992,0,98146,47.4979,-122.371
800000,2100,2100,3,2.5,4440,2,0,3,0,1945,0,98116,47.5865,-122.397
516130,1510,1510,3,1.75,8250,1,0,4,0,1962,0,98008,47.6183,-122.113
1600000,2850,1790,3,2.5,19593,1.5,1,3,1060,1978,0,98008,47.5894,-122.111
1200000,4280,3400,4,2.5,12796,2,0,3,880,1999,0,98006,47.5588,-122.124
355425,3238,1678,4,2.5,9112,1,0,4,1560,1979,0,98198,47.4005,-122.311
1160000,2740,2740,3,2.5,5925,2,0,3,0,1913,1992,98112,47.6313,-122.303
299500,1600,1080,4,2.25,15312,1,0,4,520,1979,0,98045,47.4629,-121.743
349950,2090,2090,4,2.5,5289,2,0,3,0,1989,0,98058,47.4289,-122.164
998000,2910,2910,4,2.25,10189,2,0,3,0,1988,0,98006,47.5465,-122.155
575000,1720,1720,3,1.75,5956,2,0,3,0,1981,0,98033,47.6875,-122.202
725000,2190,1450,4,1.75,9400,1,0,4,740,1962,0,98033,47.6531,-122.196
286000,1680,1680,3,2.5,5000,2,0,3,0,1987,0,98023,47.3196,-122.395
335000,1210,1210,3,2,9926,1,0,4,0,1954,2015,98006,47.5731,-122.135
510000,3180,3020,4,2.75,13348,2,0,3,160,2004,0,98019,47.7439,-121.977
203000,920,920,3,1,7500,1,0,4,0,1970,0,98032,47.3791,-122.289
265000,2540,2540,3,2.25,7216,2,0,3,0,1991,0,98023,47.2906,-122.349
1000000,1540,1540,3,1,24500,1.5,0,3,0,1949,0,98125,47.7213,-122.29
309950,1450,1450,4,1.75,10074,1,0,4,0,1966,0,98058,47.4546,-122.182
559000,1660,1660,2,2,4500,1,0,3,0,2003,0,98053,47.7094,-122.031
866000,3990,3990,4,3.25,9786,2,0,3,0,2004,0,98053,47.6784,-122.026
770000,2350,1810,3,2,5700,1.5,0,4,540,1939,0,98112,47.639,-122.31
2470000,6390,4560,5,4.75,13180,2,0,3,1830,1940,0,98112,47.6312,-122.291
530000,1880,1880,3,2.25,100623,1.5,0,3,0,1987,2007,98024,47.5342,-121.883
798000,3500,3500,4,3.25,10260,2,0,3,0,1987,0,98008,47.5902,-122.13
350000,2810,2810,4,2.5,10433,2,0,3,0,2001,0,98022,47.1895,-122.015
336000,2110,2110,3,2.5,4549,2,0,4,0,1989,0,98042,47.3885,-122.154
286900,1720,1440,3,2.25,17235,1,0,4,280,1974,0,98042,47.3438,-122.073
263000,1410,1410,3,1.75,8100,2,0,3,0,1985,0,98038,47.3617,-122.046
765000,2700,2700,3,2.5,8444,2,0,3,0,1992,0,98006,47.5597,-122.113
555000,3760,2640,3,3,188760,1,0,4,1120,1979,0,98092,47.308,-122.087
289950,1740,1390,3,2.25,9370,1,0,3,350,1992,0,98198,47.391,-122.316
487500,3530,2380,5,3.5,218472,2,0,3,1150,1999,0,98019,47.7309,-121.905
96500,840,840,3,1,12091,1,0,3,0,1959,0,98023,47.3281,-122.343
185000,840,840,3,1,12091,1,0,3,0,1959,0,98023,47.3281,-122.343
675000,2220,1280,4,1.75,7230,1,0,3,940,1950,0,98125,47.7065,-122.279
837500,2700,2700,4,2.5,9320,2,0,4,0,1994,0,98033,47.6861,-122.198
250000,950,950,2,1,11835,1,0,3,0,1932,0,98028,47.7494,-122.237
499000,1610,1610,3,2.5,1728,3,0,3,0,2000,0,98115,47.6776,-122.318
550000,2290,2290,3,2.5,6328,2,0,3,0,2001,0,98146,47.5103,-122.382
400000,2170,2170,4,2.5,204296,1,0,4,0,1980,0,98022,47.281,-121.933
265000,1530,1530,3,2.5,6000,2,0,4,0,1991,0,98038,47.3487,-122.036
1620000,3490,1770,3,2.5,9362,1,0,5,1720,1960,0,98105,47.6605,-122.27
397500,2570,2570,4,2.5,7859,2,0,3,0,1992,0,98038,47.3736,-122.045
267000,2510,1610,3,2.25,9900,1,0,3,900,1978,0,98023,47.2988,-122.374
800000,2690,2120,4,3.75,4000,2,0,4,570,1909,1989,98119,47.6418,-122.372
525000,1280,1280,5,1,3876,1.5,0,3,0,1923,0,98105,47.6605,-122.324
720000,2440,2440,4,2.5,34290,2,0,3,0,1987,0,98053,47.6685,-122.044
1500000,4410,3420,4,3.5,12426,2,0,3,990,1996,0,98006,47.5518,-122.107
235000,910,910,2,1,7617,1,0,3,0,1936,0,98125,47.7332,-122.305
365000,910,910,2,1,7617,1,0,3,0,1936,0,98125,47.7332,-122.305
1100000,3190,2610,4,3.25,11774,2,1,3,580,1956,1991,98178,47.5033,-122.225
335000,2280,1140,4,2.25,7500,1,0,4,1140,1963,0,98198,47.4182,-122.332
637800,2250,1420,4,1.75,4750,1.5,0,4,830,1924,0,98115,47.6738,-122.292
417500,1390,1390,4,1,10800,1.5,0,4,0,1941,0,98177,47.7248,-122.359
265000,1600,1600,4,2,10160,1,0,4,0,1972,0,98022,47.2015,-122.003
625700,2570,2570,3,2,159865,1,0,5,0,1968,0,98024,47.5547,-121.892
270000,1540,1540,3,1.5,13475,1,0,4,0,1972,0,98059,47.4766,-122.153
739375,2640,2140,5,3,3200,2,0,4,500,1906,0,98112,47.6188,-122.308
455000,1350,1350,2,1.75,4286,1,0,3,0,2004,0,98053,47.7171,-122.033
310000,2600,1810,5,2.25,9600,1,0,4,790,1969,0,98023,47.3257,-122.365
415000,3900,3460,3,2.75,111514,2,0,3,440,1967,2008,98024,47.5621,-121.924
452000,1340,1340,2,1,8100,1,0,3,0,1950,0,98177,47.7212,-122.364
730001,1840,1010,3,2,4750,1,0,5,830,1951,0,98117,47.6862,-122.395
825000,2980,2230,3,2.25,86636,1,0,3,750,1989,0,98053,47.6627,-122.003
327500,1650,1650,4,1.75,7800,1,0,3,0,1968,0,98058,47.4507,-122.139
424000,2200,2200,3,2.5,34680,2,0,3,0,1985,0,98092,47.3139,-122.116
657000,2180,1420,4,2.5,3375,1.5,0,4,760,1926,0,98117,47.6846,-122.361
445000,1490,1210,3,1.75,10844,1,0,3,280,1974,0,98008,47.6208,-122.106
450000,1530,1050,3,2.5,762,2,0,3,480,2007,0,98119,47.642,-122.374
460000,2080,2080,4,2.5,17532,2,0,3,0,1996,0,98059,47.4835,-122.136
272000,1880,1880,4,2.25,6160,2,0,3,0,1993,0,98023,47.3214,-122.347
535000,2510,2510,3,2.5,5544,2,0,3,0,2001,0,98053,47.6903,-122.042
216500,1060,1060,2,1,5200,1,0,3,0,1969,0,98042,47.3688,-122.08
325000,2130,2130,3,2.5,12245,2,0,3,0,1989,0,98042,47.3406,-122.057
258000,1040,1040,3,1.75,5650,1,0,5,0,1951,0,98178,47.5111,-122.256
720168,2120,1420,4,2.25,3794,2,0,4,700,1926,0,98117,47.6893,-122.359
411000,2250,2250,4,1.75,292288,1,0,4,0,1963,0,98042,47.3787,-122.091
524950,1890,1290,3,1.75,3825,1,0,3,600,1974,0,98117,47.6831,-122.381
653000,2680,1880,3,2,8429,1,0,4,800,1950,1991,98038,47.372,-122.036
540000,1120,1120,2,1,7500,1,0,4,0,1971,0,98008,47.619,-122.096
386000,2050,1770,4,2.25,9583,2,0,3,280,1965,0,98198,47.3978,-122.313
265000,2600,2600,5,2.25,8075,1.5,0,4,0,1969,0,98092,47.2961,-122.188
455000,2811,2811,4,2.5,7251,2,0,3,0,2009,0,98038,47.3686,-122.058
970000,4430,4430,4,2.75,74358,2,0,3,0,1990,0,98053,47.6392,-121.988
280000,600,600,1,0,24501,1,0,2,0,1950,0,98045,47.5316,-121.749
690000,2430,1430,3,2.25,8327,1,0,4,1000,1978,0,98006,47.5534,-122.16
789900,3420,1750,3,2.5,25150,1,0,4,1670,1987,0,98006,47.5706,-122.152
278000,1230,1230,3,2,7789,1,0,3,0,1994,0,98042,47.3718,-122.073
287000,1150,1150,3,1.5,11475,1,0,3,0,1971,0,98045,47.4629,-121.744
585000,2050,2050,3,2.5,11690,2,0,4,0,1989,0,98059,47.5279,-122.161
616000,1700,1700,4,1.75,5846,1,0,3,0,1957,0,98199,47.6539,-122.408
203000,1610,1100,3,1.75,9000,1,0,4,510,1978,0,98092,47.3187,-122.179
833000,2190,1170,4,2.5,12690,1,0,3,1020,1973,0,98033,47.6627,-122.189
572500,2490,2490,3,2.5,7589,2,0,3,0,1991,0,98056,47.5355,-122.179
1530000,4720,4720,4,4.25,21000,3,0,5,0,1971,0,98177,47.7591,-122.376
899000,1950,1950,3,2.5,3730,2,0,3,0,1996,0,98033,47.6731,-122.199
775000,2040,1180,4,2.5,5000,1.5,0,5,860,1924,0,98117,47.6786,-122.36
200000,700,700,2,1,4700,1,0,5,0,1953,0,98056,47.4953,-122.169
219900,910,910,3,1,6000,1,0,2,0,1956,0,98146,47.5065,-122.338
275000,1390,1390,3,1.5,48257,1,0,3,0,1922,2013,98024,47.5603,-121.894
89000,900,900,3,1,4750,1,0,4,0,1969,0,98023,47.3026,-122.363
175000,1050,1050,2,1.75,9800,1.5,0,4,0,1975,0,98019,47.7595,-121.473
490000,2410,1600,3,2.5,11900,1,0,4,810,1989,0,98023,47.3384,-122.34
342400,1180,1180,3,2.25,9630,2,0,3,0,1986,0,98028,47.7352,-122.232
399000,700,700,2,1,3400,1,0,3,0,1946,0,98112,47.6212,-122.296
550000,2060,1320,4,2.5,9719,1,0,4,740,1960,0,98006,47.5549,-122.176
652450,2230,1630,3,2.25,11835,1,0,5,600,1974,0,98006,47.563,-122.178
395000,2130,1330,4,2.5,11733,1,0,5,800,1969,0,98059,47.512,-122.16
241000,880,880,3,1,6050,1,0,3,0,1945,0,98178,47.4995,-122.248
268500,1290,660,2,1.5,1749,1,0,3,630,1969,0,98008,47.6118,-122.116
200000,1010,1010,2,1,7200,1,0,3,0,1956,0,98166,47.4815,-122.339
429000,1350,1350,2,1.75,6315,1,0,3,0,2005,0,98053,47.7141,-122.032
314200,610,610,1,1,6000,1,0,4,0,1918,0,98117,47.6911,-122.367
513000,2660,1880,4,2.5,8887,1,0,4,780,1967,0,98166,47.439,-122.342
345950,2110,2110,3,2.5,4118,2,0,3,0,1989,0,98042,47.3878,-122.153
483500,1200,600,3,2,2016,1,0,4,600,1931,0,98116,47.5811,-122.404
695000,2360,1520,4,2.25,2500,2,0,3,840,2001,0,98117,47.6771,-122.358
234900,1250,1250,3,1,8000,1,0,3,0,1956,0,98146,47.5065,-122.337
595000,870,870,2,1.5,4800,1,0,3,0,1924,0,98119,47.6509,-122.37
942500,3570,3570,4,3.25,14408,2,0,3,0,2006,0,98065,47.536,-121.857
1030000,3780,3780,4,3.25,11200,2,0,3,0,2002,0,98059,47.521,-122.15
416500,2280,2280,4,2,39848,2,0,4,0,1991,0,98070,47.5003,-122.465
209900,1030,1030,3,1,60720,1.5,0,3,0,1912,0,98042,47.375,-122.166
489000,3700,3700,3,3,10375,2,0,3,0,1982,0,98188,47.4286,-122.291
925000,2560,2110,3,3,3600,2,0,3,450,1994,0,98119,47.633,-122.37
390000,1840,1840,4,2.5,15496,2,0,3,0,1991,0,98059,47.4683,-122.07
415000,2080,2080,3,2.75,9600,1,0,3,0,1988,0,98028,47.7698,-122.238
575000,2168,2168,3,2,4000,1.5,0,3,0,1907,0,98105,47.6561,-122.325
170000,860,860,2,1,8636,1,0,3,0,1924,0,98146,47.5081,-122.356
750000,2100,1100,4,1.75,3400,1,0,5,1000,1915,0,98119,47.6429,-122.371
855000,3090,3090,4,3,35074,2,0,3,0,1978,0,98005,47.6359,-122.159
235000,1330,1330,3,1,45738,2,0,2,0,1967,0,98058,47.436,-122.185
335000,1360,1360,2,1,69260,1,0,4,0,1937,0,98065,47.5229,-121.838
817250,2980,2980,3,2.5,7202,2,0,3,0,1999,0,98033,47.6769,-122.177
212500,1270,1270,3,1.5,7128,1,0,4,0,1954,0,98198,47.422,-122.321
663000,2480,2480,3,2.5,37843,1.5,1,4,0,1974,0,98070,47.4003,-122.422
1480000,4470,3240,3,2.25,22518,2,0,3,1230,1953,2004,98006,47.574,-122.18
261000,1780,1060,3,1,7800,1,0,3,720,1957,0,98178,47.4932,-122.263
515000,1850,1850,4,2.5,9248,2,0,3,0,1997,0,98028,47.735,-122.244
410000,2200,2200,3,2.25,16921,2,0,3,0,1987,0,98038,47.3727,-122.051
336000,2760,2760,3,2.25,10160,1,0,3,0,1969,0,98058,47.4504,-122.15
440000,1090,1090,2,1,4128,1,0,3,0,1948,0,98115,47.696,-122.314
908950,3090,3090,4,2.75,6200,2,0,3,0,2014,0,98006,47.5538,-122.189
514000,1620,920,3,1.75,5000,1,0,3,700,1954,0,98117,47.681,-122.372
420000,1060,1060,2,1.75,4182,2,0,3,0,1977,0,98115,47.6787,-122.308
199000,1050,1050,3,1.75,9871,1,0,5,0,1968,0,98042,47.3816,-122.087
225000,1010,1010,3,1,15701,1,0,4,0,1949,0,98188,47.4518,-122.292
320000,2050,2050,4,2.5,8424,2,0,4,0,1993,0,98022,47.196,-122.011
725995,3190,3190,4,2.5,7869,2,0,3,0,2001,0,98065,47.5317,-121.866
285000,1870,1100,4,2.5,8190,1,0,3,770,1977,0,98058,47.4521,-122.161
1110000,4160,4160,3,4,31796,2,0,3,0,1989,0,98053,47.6635,-122.017
796000,3670,2870,4,3.5,4960,2,0,3,800,2005,0,98177,47.7022,-122.374
255000,910,910,3,1.5,25500,1,0,3,0,1943,0,98188,47.4565,-122.276
807000,1940,1940,3,2.5,4000,2,0,4,0,2000,0,98199,47.659,-122.398
315000,1780,1780,4,2.5,6000,2,0,3,0,2000,0,98038,47.3774,-122.027
253000,2040,1020,3,1.75,7281,1,0,3,1020,1962,0,98188,47.4681,-122.282
325900,2320,2320,4,2.5,6270,2,0,3,0,2004,0,98042,47.3501,-122.14
